0;1;2;3;4;5;6;7;8;9;10;11;12
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
31/07/2025 8:59:12;10,90;22,20;26,70;31,57;57,64;6,94;29,39;42,33;6,67;30,09;42,96;271,38
